      0: global: energy port connected. master: system.energy_mgmt, slave: system.cpu
      0: system.energy_mgmt: Energy Management module initialized!
      0: system.energy_mgmt: Energy profile: ./profile/energy_prof (Time unit: 1000000 ticks)
2765660000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18199.6
2765662000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18198.6
2765664000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18197.6
2765666000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18196.6
2765668000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18195.6
2765670000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18194.6
2765672000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18193.6
2765674000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18192.6
2765676000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18191.6
2765678000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18190.6
2765680000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18189.6
2765682000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18188.6
2765684000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18187.6
2765686000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18186.6
2765688000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18185.6
2765690000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18184.6
2765692000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18183.6
2765694000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18182.6
2765696000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18181.6
2765698000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18180.6
2765700000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18179.6
2765702000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18178.6
2765704000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18177.6
2765706000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18176.6
2765708000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18175.6
2765710000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18174.6
2765712000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18173.6
2765714000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18172.6
2765716000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18171.6
2765718000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18170.6
2765720000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18169.6
2765722000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18168.6
2765724000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18167.6
2765726000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18166.6
2765728000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18165.6
2765730000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18164.6
2765732000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18163.6
2765734000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18162.6
2765736000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18161.6
2765738000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18160.6
2765740000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18159.6
2765742000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18158.6
2765744000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18157.6
2765746000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18156.6
2765748000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18155.6
2765750000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18154.6
2765752000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18153.6
2765754000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18152.6
2765756000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18151.6
2765758000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18150.6
2765760000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18149.6
2765762000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18148.6
2765764000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18147.6
2765766000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18146.6
2765768000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18145.6
2765770000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18144.6
2765772000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18143.6
2765774000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18142.6
2765776000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18141.6
2765778000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18140.6
2765780000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18139.6
2765782000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18138.6
2765784000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18137.6
2765786000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18136.6
2765788000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18135.6
2765790000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18134.6
2765792000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18133.6
2765794000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18132.6
2765796000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18131.6
2765798000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18130.6
2765800000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18129.6
2765802000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18128.6
2765804000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18127.6
2765806000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18126.6
2765808000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18125.6
2765810000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18124.6
2765812000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18123.6
2765814000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18122.6
2765816000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18121.6
2765818000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18120.6
2765820000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18119.6
2765822000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18118.6
2765824000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18117.6
2765826000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18116.6
2765828000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18115.6
2765830000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18114.6
2765832000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18113.6
2765834000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18112.6
2765836000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18111.6
2765838000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18110.6
2765840000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18109.6
2765842000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18108.6
2765844000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18107.6
2765846000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18106.6
2765848000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18105.6
2765850000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18104.6
2765852000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18103.6
2765854000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18102.6
2765856000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18101.6
2765858000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18100.6
2765860000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18099.6
2765862000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18098.6
2765864000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18097.6
2765866000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18096.6
2765868000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18095.6
2765870000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18094.6
2765872000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18093.6
2765874000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18092.6
2765876000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18091.6
2765878000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18090.6
2765880000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18089.6
2765882000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18088.6
2765884000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18087.6
2765886000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18086.6
2765888000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18085.6
2765890000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18084.6
2765892000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18083.6
2765894000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18082.6
2765896000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18081.6
2765898000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18080.6
2765900000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18079.6
2765902000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18078.6
2765904000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18077.6
2765906000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18076.6
2765908000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18075.6
2765910000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18074.6
2765912000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18073.6
2765914000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18072.6
2765916000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18071.6
2765918000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18070.6
2765920000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18069.6
2765922000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18068.6
2765924000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18067.6
2765926000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18066.6
2765928000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18065.6
2765930000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18064.6
2765932000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18063.6
2765934000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18062.6
2765936000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18061.6
2765938000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18060.6
2765940000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18059.6
2765942000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18058.6
2765944000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18057.6
2765946000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18056.6
2765948000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18055.6
2765950000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18054.6
2765952000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18053.6
2765954000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18052.6
2765956000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18051.6
2765958000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18050.6
2765960000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18049.6
2765962000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18048.6
2765964000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18047.6
2765966000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18046.6
2765968000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18045.6
2765970000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18044.6
2765972000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18043.6
2765974000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18042.6
2765976000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18041.6
2765978000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18040.6
2765980000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18039.6
2765982000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18038.6
2765984000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18037.6
2765986000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18036.6
2765988000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18035.6
2765990000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18034.6
2765992000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18033.6
2765994000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18032.6
2765996000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18031.6
2765998000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18030.6
2766000000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18029.6
2766000000: system.energy_mgmt: Energy 9.53194 is harvested. Energy remained: 18039.1
2766002000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18038.1
2766004000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18037.1
2766006000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18036.1
2766008000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18035.1
2766010000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18034.1
2766012000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18033.1
2766014000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18032.1
2766016000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18031.1
2766018000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18030.1
2766020000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18029.1
2766022000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18028.1
2766024000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18027.1
2766026000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18026.1
2766028000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18025.1
2766030000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18024.1
2766032000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18023.1
2766034000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18022.1
2766036000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18021.1
2766038000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18020.1
2766040000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18019.1
2766042000: system.energy_mgmt: Energy 1 is consumed by xxx. Energy remained: 18018.1
